fid,nome,geometriaaproximada,geocodigo,anodereferencia
4160,Alto Bela Vista,Não,"4200754",
4161,Arabutã,Não,"4201273",
4162,Armazém,Não,"4201505",
4163,Caldas Brandão,Não,"2503803",
4164,Canoinhas,Não,"4203808",
4165,Arvoredo,Não,"4201653",
4166,Aurora,Não,"4201901",
4167,Bela Vista do Toldo,Não,"4202131",
4168,Bocaina do Sul,Não,"4202438",
4169,Bom Jesus do Oeste,Não,"4202578",
4170,Caxambu do Sul,Não,"4204103",
4171,Chapecó,Não,"4204202",
4172,Criciúma,Não,"4204608",
4173,Lacerdópolis,Não,"4209201",
4174,Laurentino,Não,"4209508",
4175,Jardinópolis,Não,"4208955",
4176,Nova Erechim,Não,"4211405",
4177,Piratuba,Não,"4213104",
4178,Presidente Castello Branco,Não,"4213906",
4179,Rio Rufino,Não,"4215059",
4180,Tigrinhos,Não,"4217956",
4181,Witmarsum,Não,"4219408",
4182,Tombos,Não,"3169208",
4183,Américo Brasiliense,Não,"3501707",
4184,Turmalina,Não,"3169703",
4185,Turvolândia,Não,"3169802",
4186,Cruzeiro do Iguaçu,Não,"4106571",
4187,Cruzeiro do Oeste,Não,"4106605",
4188,Cruz Machado,Não,"4106803",
4189,Curitiba,Não,"4106902",
4190,Curiúva,Não,"4107009",
4191,Dois Vizinhos,Não,"4107207",
4192,Aspásia,Não,"3503950",
4193,Biritinga,Não,"2903607",
4194,Pitangueiras,Não,"4119657",
4195,Ichu,Não,"2913309",
4196,Ingá,Não,"2506806",
4197,Almadina,Não,"2900900",
4198,Arapeí,Não,"3503158",
4199,Barrocas,Não,"2903276",
4200,São Domingos do Norte,Não,"3204658",
4201,Arujá,Não,"3503901",
4202,Abaré,Não,"2900207",
4203,Bady Bassitt,Não,"3504602",
4204,Balbinos,Não,"3504701",
4205,Antas,Não,"2901601",
4206,Alagoinhas,Não,"2900702",
4207,Bilac,Não,"3506409",
4208,Birigui,Não,"3506508",
4209,Buritirama,Não,"2904753",
4210,Bálsamo,Não,"3504800",
4211,Barbosa,Não,"3505104",
4212,Barueri,Não,"3505708",
4213,Alcobaça,Não,"2900801",
4214,Conceição da Feira,Não,"2908200",
4215,Elísio Medrado,Não,"2910305",
4216,Bom Jesus dos Perdões,Não,"3507100",
4217,Brejo Alegre,Não,"3507753",
4218,Amélia Rodrigues,Não,"2901106",
4219,Apuarema,Não,"2901957",
4220,Antônio Cardoso,Não,"2901700",
4221,Anguera,Não,"2901502",
4222,Pinhais,Não,"4119152",
4223,Pinhalão,Não,"4119202",
4224,Pinhal de São Bento,Não,"4119251",
4225,Piraí do Sul,Não,"4119400",
4226,Aramari,Não,"2902203",
4227,Canápolis,Não,"2906105",
4228,Araci,Não,"2902104",
4229,Baixa Grande,Não,"2902609",
4230,Boquira,Não,"2904100",
4231,Casa Nova,Não,"2907202",
4232,Laranjeiras,Não,"2803609",
4233,Buerarema,Não,"2904704",
4234,Catu,Não,"2907509",
4235,Nossa Senhora de Lourdes,Não,"2804706",
4236,Cipó,Não,"2907905",
4237,Governador Mangabeira,Não,"2911600",
4238,Central,Não,"2907608",
4239,Estiva Gerbi,Não,"3557303",
4240,Caatiba,Não,"2904803",
4241,Irajuba,Não,"2914208",
4242,Ipiaú,Não,"2913903",
4243,Itagibá,Não,"2915205",
4244,Gongogi,Não,"2911501",
4245,Corrente,Não,"2202901",
4246,Ibicaraí,Não,"2912103",
4247,Itajuípe,Não,"2915502",
4248,Cristalândia do Piauí,Não,"2203008",
4249,Guanambi,Não,"2911709",
4250,Igaporã,Não,"2913408",
4251,Dom Macedo Costa,Não,"2910206",
4252,Itacaré,Não,"2914901",
4253,Itagi,Não,"2915106",
4254,Dário Meira,Não,"2910008",
4255,Cordeirópolis,Não,"3512407",
4256,Curralinhos,Não,"2203255",
4257,Cubatão,Não,"3513504",
4258,Lamarão,Não,"2919108",
4259,Diadema,Não,"3513801",
4260,Lapão,Não,"2919157",
4261,Gália,Não,"3516606",
4262,General Salgado,Não,"3516903",
4263,Guarani d'Oeste,Não,"3518008",
4264,Ibaté,Não,"3519303",
4265,Ilha Solteira,Não,"3520442",
4266,Itapetininga,Não,"3522307",
4267,Itapirapuã Paulista,Não,"3522653",
4268,Itararé,Não,"3523206",
4269,Osasco,Não,"3534401",
4270,Paranapuã,Não,"3535903",
4271,Pinhalzinho,Não,"3538204",
4272,Rancharia,Não,"3542206",
4273,Santa Clara d'Oeste,Não,"3546108",
4274,Presidente Dutra,Não,"2925600",
4275,Barra de Santo Antônio,Não,"2700508",
4276,Sales,Não,"3544806",
4277,Francinópolis,Não,"2204006",
4278,Sebastianópolis do Sul,Não,"3551306",
4279,Brejo Grande,Não,"2800704",
4280,Serrana,Não,"3551504",
4281,Severínia,Não,"3551900",
4282,Taiaçu,Não,"3553104",
4283,Tarabai,Não,"3553906",
4284,Bento Gonçalves,Não,"4302105",
4285,Bom Princípio,Não,"4302352",
4286,Bom Retiro do Sul,Não,"4302402",
4287,Camaquã,Não,"4303509",
4288,Mampituba,Não,"4311734",
4289,Canto do Buriti,Não,"2202307",
4290,Capitão Gervásio Oliveira,Não,"2202455",
4291,Caracol,Não,"2202505",
4292,Coronel José Dias,Não,"2202851",
4293,Curimatá,Não,"2203206",
4294,Fartura do Piauí,Não,"2203750",
4295,Colônia do Gurguéia,Não,"2202752",
4296,Pinhal,Não,"4314456",
4297,Eliseu Martins,Não,"2203602",
4298,Floriano,Não,"2203909",
4299,Júlio Borges,Não,"2205524",
4300,Elesbão Veloso,Não,"2203503",
4301,Lagoa do Barro do Piauí,Não,"2205565",
4302,Luzilândia,Não,"2205805",
4303,Marcos Parente,Não,"2206001",
4304,Mariano Moro,Não,"4312005",
4305,Jerumenha,Não,"2205300",
4306,Lagoa do Piauí,Não,"2205581",
4307,Cerro Grande,Não,"4305157",
4308,Nazária,Não,"2206720",
4309,Monsenhor Gil,Não,"2206407",
4310,Porto,Não,"2208502",
4311,São Lourenço do Piauí,Não,"2210359",
4312,Fagundes Varela,Não,"4307864",
4313,Harmonia,Não,"4309555",
4314,Itaara,Não,"4310538",
4315,Ivorá,Não,"4310751",
4316,Lajeado,Não,"4311403",
4317,Lajeado do Bugre,Não,"4311429",
4318,São Miguel do Gostoso,Não,"2412559",
4319,Maquiné,Não,"4311775",
4320,Amapá do Maranhão,Não,"2100550",
4321,Sapiranga,Não,"4319901",
4322,Axixá,Não,"2101103",
4323,Terra de Areia,Não,"4321436",
4324,Bela Vista do Maranhão,Não,"2101772",
4325,Pinto Bandeira,Não,"4314548",
4326,São José do Sul,Não,"4318614",
4327,Santo Antônio da Patrulha,Não,"4317608",
4328,Sede Nova,Não,"4320230",
4329,Sapé,Não,"2515302",
4330,Cedral,Não,"2103109",
4331,Governador Luiz Rocha,Não,"2104628",
4332,Lago dos Rodrigues,Não,"2105948",
4333,Olinda Nova do Maranhão,Não,"2107456",
4334,Penalva,Não,"2108306",
4335,Campo Alegre,Não,"2701407",
4336,Paulo Ramos,Não,"2108108",
4337,Coqueiro Seco,Não,"2702207",
4338,Poção de Pedras,Não,"2108900",
4339,Maribondo,Não,"2704807",
4340,Santa Quitéria do Maranhão,Não,"2110104",
4341,Minador do Negrão,Não,"2705309",
4342,Olivença,Não,"2706000",
4343,Morros,Não,"2107100",
4344,São Benedito do Rio Preto,Não,"2110401",
4345,Paraibano,Não,"2107704",
4346,São João dos Patos,Não,"2111102",
4347,Girau do Ponciano,Não,"2702900",
4348,Junqueiro,Não,"2704005",
4349,Craíbas,Não,"2702355",
4350,São Paulo do Potengi,Não,"2412609",
4351,Cacimbinhas,Não,"2701209",
4352,Dois Riachos,Não,"2702504",
4353,Estrela de Alagoas,Não,"2702553",
4354,Limoeiro de Anadia,Não,"2704203",
4355,Santana do Ipanema,Não,"2708006",
4356,Coité do Nóia,Não,"2702009",
4357,Chã Preta,Não,"2701902",
4358,Jequiá da Praia,Não,"2703759",
4359,Jundiá,Não,"2703908",
4360,Matriz de Camaragibe,Não,"2705101",
4361,Coruripe,Não,"2702306",
4362,Branquinha,Não,"2701100",
4363,Ibateguara,Não,"2703007",
4364,Colônia Leopoldina,Não,"2702108",
4365,Aracaju,Não,"2800308",
4366,Joaquim Gomes,Não,"2703809",
4367,Flexeiras,Não,"2702801",
4368,Maceió,Não,"2704302",
4369,Porto Real do Colégio,Não,"2707503",
4370,Ouro Branco,Não,"2706109",
4371,Poço das Trincheiras,Não,"2707206",
4372,Viçosa,Não,"2709400",
4373,Pedra Mole,Não,"2805000",
4374,Penedo,Não,"2706703",
4375,União dos Palmares,Não,"2709301",
4376,Porto de Pedras,Não,"2707404",
4377,São Luís do Quitunde,Não,"2708501",
4378,Passo de Camaragibe,Não,"2706505",
4379,Campo do Brito,Não,"2801009",
4380,Cumbe,Não,"2801900",
4381,Divina Pastora,Não,"2802007",
4382,Itabaiana,Não,"2802908",
4383,Japaratuba,Não,"2803302",
4384,Estância,Não,"2802106",
4385,São Francisco,Não,"2806909",
4386,Feira Nova,Não,"2802205",
4387,Ilha das Flores,Não,"2802700",
4388,Indiaroba,Não,"2802809",
4389,Tangará,Não,"2414001",
4390,Itabi,Não,"2803104",
4391,Tenente Laurentino Cruz,Não,"2414159",
4392,Japoatã,Não,"2803401",
4393,Rosário do Catete,Não,"2806107",
4394,Macambira,Não,"2803708",
4395,Amaraji,Não,"2600906",
4396,Muribeca,Não,"2804300",
4397,Neópolis,Não,"2804409",
4398,Nossa Senhora Aparecida,Não,"2804458",
4399,Nossa Senhora do Socorro,Não,"2804805",
4400,Pacatuba,Não,"2804904",
4401,Pinhão,Não,"2805208",
4402,Riachão do Dantas,Não,"2805802",
4403,Riachuelo,Não,"2805901",
4404,Ribeirópolis,Não,"2806008",
4405,Santa Luzia do Itanhy,Não,"2806305",
4406,Santana do São Francisco,Não,"2806404",
4407,Santa Rosa de Lima,Não,"2806503",
4408,Santo Amaro das Brotas,Não,"2806602",
4409,São Domingos,Não,"2806800",
4410,São Miguel do Aleixo,Não,"2807006",
4411,Simão Dias,Não,"2807105",
4412,Arcoverde,Não,"2601201",
4413,Belém de Maria,Não,"2601508",
4414,Barreiros,Não,"2601409",
4415,Cachoeirinha,Não,"2603108",
4416,Bonito,Não,"2602308",
4417,Caetés,Não,"2603207",
4418,Canhotinho,Não,"2603702",
4419,Capoeiras,Não,"2603801",
4420,Casinhas,Não,"2604155",
4421,Feira Nova,Não,"2605400",
4422,Catende,Não,"2604205",
4423,Chã Grande,Não,"2604502",
4424,Ferreiros,Não,"2605509",
4425,Condado,Não,"2604601",
4426,Cortês,Não,"2604809",
4427,Cumaru,Não,"2604908",
4428,Cupira,Não,"2605004",
4429,Frei Miguelinho,Não,"2605806",
4430,Gameleira,Não,"2605905",
4431,Glória do Goitá,Não,"2606101",
4432,Goiana,Não,"2606200",
4433,Inajá,Não,"2607000",
4434,Ipojuca,Não,"2607208",
4435,Itacuruba,Não,"2607406",
4436,Joaquim Nabuco,Não,"2608206",
4437,Itambé,Não,"2607653",
4438,Itaquitinga,Não,"2607802",
4439,Jaboatão dos Guararapes,Não,"2607901",
4440,Jaqueira,Não,"2607950",
4441,Jurema,Não,"2608404",
4442,Lagoa de Itaenga,Não,"2608503",
4443,Jataúba,Não,"2608008",
4444,Taquaritinga do Norte,Não,"2615003",
4445,Jucati,Não,"2608255",
4446,João Alfredo,Não,"2608107",
4447,Lagoa do Carro,Não,"2608453",
4448,Lagoa dos Gatos,Não,"2608701",
4449,Lajedo,Não,"2608800",
4450,Limoeiro,Não,"2608909",
4451,Nazaré da Mata,Não,"2609501",
4452,Manari,Não,"2609154",
4453,Olinda,Não,"2609600",
4454,Maraial,Não,"2609204",
4455,Palmares,Não,"2610004",
4456,Moreno,Não,"2609402",
4457,Vicência,Não,"2616308",
4458,Orobó,Não,"2609709",
4459,Palmeirina,Não,"2610103",
4460,Pombos,Não,"2611309",
4461,Panelas,Não,"2610202",
4462,Paranatama,Não,"2610301",
4463,Timbaúba,Não,"2615300",
4464,Passira,Não,"2610509",
4465,São Benedito do Sul,Não,"2612901",
4466,Paudalho,Não,"2610608",
4467,São Caitano,Não,"2613107",
4468,Pesqueira,Não,"2610905",
4469,Poção,Não,"2611200",
4470,Primavera,Não,"2611408",
4471,Quipapá,Não,"2611507",
4472,Recife,Não,"2611606",
4473,Riacho das Almas,Não,"2611705",
4474,Rio Formoso,Não,"2611903",
4475,Sairé,Não,"2612000",
4476,Salgadinho,Não,"2612109",
4477,Saloá,Não,"2612307",
4478,Santa Cruz do Capibaribe,Não,"2612505",
4479,Santa Maria do Cambucá,Não,"2612703",
4480,São Bento do Una,Não,"2613008",
4481,São João,Não,"2613206",
4482,Tacaimbó,Não,"2614709",
4483,São Joaquim do Monte,Não,"2613305",
4484,São José da Coroa Grande,Não,"2613404",
4485,São Lourenço da Mata,Não,"2613701",
4486,Sirinhaém,Não,"2614204",
4487,Tamandaré,Não,"2614857",
4488,Terra Nova,Não,"2615201",
4489,Tracunhaém,Não,"2615508",
4490,Venturosa,Não,"2616001",
4491,Vertente do Lério,Não,"2616183",
4492,Vitória de Santo Antão,Não,"2616407",
4493,Vertentes,Não,"2616209",
4494,Xexéu,Não,"2616506",
4495,Areia de Baraúnas,Não,"2501153",
4496,Alagoa Nova,Não,"2500403",
4497,Areia,Não,"2501104",
4498,Bayeux,Não,"2501807",
4499,Tibau do Sul,Não,"2414209",
4500,Cabaceiras,Não,"2503100",
4501,Cacimba de Dentro,Não,"2503506",
4502,Capim,Não,"2504033",
4503,Cuité de Mamanguape,Não,"2505238",
4504,Curral de Cima,Não,"2505279",
4505,Itueta,Não,"3134103",
4506,Casserengue,Não,"2504157",
4507,Cruz do Espírito Santo,Não,"2504900",
4508,Cubati,Não,"2505006",
4509,Damião,Não,"2505352",
4510,Dona Inês,Não,"2505709",
4511,Esperança,Não,"2506004",
4512,Fagundes,Não,"2506103",
4513,Guarabira,Não,"2506301",
4514,Gurinhém,Não,"2506400",
4515,Jacaraú,Não,"2507309",
4516,Gurjão,Não,"2506509",
4517,Itabaiana,Não,"2506905",
4518,Itapororoca,Não,"2507101",
4519,Itatuba,Não,"2507200",
4520,Livramento,Não,"2508505",
4521,Juarez Távora,Não,"2507606",
4522,Mataraca,Não,"2509305",
4523,Maturéia,Não,"2509396",
4524,Juazeirinho,Não,"2507705",
4525,Lagoa de Dentro,Não,"2508208",
4526,Mamanguape,Não,"2508901",
4527,Marcação,Não,"2509057",
4528,Mogeiro,Não,"2509404",
4529,Pedras de Fogo,Não,"2511202",
4530,Mulungu,Não,"2509800",
4531,Nova Palmeira,Não,"2510303",
4532,Santa Luzia,Não,"2513406",
4533,Olivedos,Não,"2510501",
4534,Pilar,Não,"2511509",
4535,Mucuri,Não,"2922003",
4536,Parari,Não,"2510659",
4537,Pilões,Não,"2511608",
4538,Pirpirituba,Não,"2511806",
4539,Picuí,Não,"2511400",
4540,Rio Tinto,Não,"2512903",
4541,Salgado de São Félix,Não,"2513109",
4542,Santa Rita,Não,"2513703",
4543,Santo André,Não,"2513851",
4544,Davinópolis,Não,"5206909",
4545,São João do Cariri,Não,"2514008",
4546,Cumari,Não,"5206602",
4547,São José do Bonfim,Não,"2514602",
4548,São José do Sabugi,Não,"2514701",
4549,Sertãozinho,Não,"2515930",
4550,São José dos Cordeiros,Não,"2514800",
4551,São Mamede,Não,"2514909",
4552,São Miguel de Taipu,Não,"2515005",
4553,Serra Branca,Não,"2515500",
4554,Serra da Raiz,Não,"2515609",
4555,Sossêgo,Não,"2516151",
4556,Serraria,Não,"2515906",
4557,Catalão,Não,"5205109",
4558,Sobrado,Não,"2515971",
4559,Soledade,Não,"2516102",
4560,Extremoz,Não,"2403608",
4561,Sumé,Não,"2516300",
4562,Tacima,Não,"2516409",
4563,Taperoá,Não,"2516508",
4564,Várzea,Não,"2517100",
4565,Carmo do Paranaíba,Não,"3114303",
4566,Campo Redondo,Não,"2402105",
4567,Currais Novos,Não,"2403103",
4568,Florânia,Não,"2403806",
4569,Visconde do Rio Branco,Não,"3172004",
4570,Martins Soares,Não,"3140530",
4571,Jardim de Piranhas,Não,"2405603",
4572,Maxaranguape,Não,"2407500",
4573,Monte Alegre,Não,"2407807",
4574,Nísia Floresta,Não,"2408201",
4575,Nova Cruz,Não,"2408300",
4576,Santa Cruz,Não,"2411205",
4577,Santa Cruz de Minas,Não,"3157336",
4578,Santa Cruz de Salinas,Não,"3157377",
4579,São Bento do Trairí,Não,"2411700",
4580,São Gonçalo do Amarante,Não,"2412005",
4581,São José de Mipibu,Não,"2412203",
4582,Dores do Turvo,Não,"3123304",
4583,São José do Campestre,Não,"2412302",
4584,Alto Caparaó,Não,"3102050",
4585,São José do Seridó,Não,"2412401",
4586,Várzea,Não,"2414704",
4587,Goianá,Não,"3127388",
4588,São Vicente,Não,"2413003",
4589,Serrinha,Não,"2413508",
4590,Sítio Novo,Não,"2413706",
4591,Taipu,Não,"2413904",
4592,Touros,Não,"2414407",
4593,Dom Cavati,Não,"3122504",
4594,Dom Viçoso,Não,"3122801",
4595,Ervália,Não,"3124005",
4596,Ewbank da Câmara,Não,"3125002",
4597,Extrema,Não,"3125101",
4598,Fama,Não,"3125200",
4599,Fernandes Tourinho,Não,"3125804",
4600,Frei Gaspar,Não,"3126802",
4601,Frei Lagonegro,Não,"3126950",
4602,Gonçalves,Não,"3127404",
4603,Guaranésia,Não,"3128303",
4604,Guarani,Não,"3128402",
4605,Guaxupé,Não,"3128709",
4606,Ibitiúra de Minas,Não,"3129905",
4607,Ijaci,Não,"3130408",
4608,Ilicínea,Não,"3130507",
4609,Ingaí,Não,"3130804",
4610,Guidoval,Não,"3128808",
4611,Heliodora,Não,"3129202",
4612,Ipatinga,Não,"3131307",
4613,Ipiaçu,Não,"3131406",
4614,Itamarati de Minas,Não,"3132602",
4615,Itamogi,Não,"3132909",
4616,Maripá de Minas,Não,"3140209",
4617,Itanhandu,Não,"3133105",
4618,Itapeva,Não,"3133600",
4619,São José do Divino,Não,"3163300",
4620,Jenipapo de Minas,Não,"3135456",
4621,Jequitibá,Não,"3135704",
4622,Jequitinhonha,Não,"3135803",
4623,Joanésia,Não,"3136108",
4624,Sericita,Não,"3166303",
4625,João Monlevade,Não,"3136207",
4626,José Gonçalves de Minas,Não,"3136520",
4627,Josenópolis,Não,"3136579",
4628,Juatuba,Não,"3136652",
4629,Juruaia,Não,"3136900",
4630,Laranjal,Não,"3138005",
4631,Leme do Prado,Não,"3138351",
4632,Luisburgo,Não,"3138674",
4633,Machacalis,Não,"3138906",
4634,Mamonas,Não,"3139250",
4635,Pedra Bonita,Não,"3148756",
4636,Mário Campos,Não,"3140159",
4637,Marmelópolis,Não,"3140407",
4638,Pedra Dourada,Não,"3149002",
4639,Teixeiras,Não,"3168507",
4640,Mata Verde,Não,"3140555",
4641,Recreio,Não,"3154101",
4642,Teófilo Otoni,Não,"3168606",
4643,Timóteo,Não,"3168705",
4644,Tiradentes,Não,"3168804",
4645,Mateus Leme,Não,"3140704",
4646,Matias Barbosa,Não,"3140803",
4647,Rochedo de Minas,Não,"3156205",
4648,Tocantins,Não,"3169000",
4649,Matipó,Não,"3140902",
4650,Imbé,Não,"4310330",
4651,Mercês,Não,"3141603",
4652,Miradouro,Não,"3142106",
4653,Monte Formoso,Não,"3143153",
4654,Monte Sião,Não,"3143401",
4655,Munhoz,Não,"3143807",
4656,Muriaé,Não,"3143906",
4657,Muzambinho,Não,"3144102",
4658,Nanuque,Não,"3144300",
4659,Mutum,Não,"3144003",
4660,Naque,Não,"3144359",
4661,Nova Porteirinha,Não,"3145059",
4662,Nova União,Não,"3136603",
4663,Novorizonte,Não,"3145372",
4664,Olaria,Não,"3145406",
4665,Oliveira Fortes,Não,"3145703",
4666,Oratórios,Não,"3145851",
4667,Orizânia,Não,"3145877",
4668,Paiva,Não,"3146602",
4669,Santo Antônio do Aventureiro,Não,"3160009",
4670,Palma,Não,"3146701",
4671,Palmópolis,Não,"3146750",
4672,Passabém,Não,"3147501",
4673,Passa Quatro,Não,"3147600",
4674,Patrocínio do Muriaé,Não,"3148202",
4675,São Domingos das Dores,Não,"3160959",
4676,Paula Cândido,Não,"3148301",
4677,Pedralva,Não,"3149101",
4678,São Félix de Minas,Não,"3161056",
4679,Pequeri,Não,"3149507",
4680,Piau,Não,"3150109",
4681,São Francisco do Glória,Não,"3161403",
4682,Piedade de Caratinga,Não,"3150158",
4683,Santa Bárbara do Leste,Não,"3157252",
4684,Piedade dos Gerais,Não,"3150406",
4685,Piranga,Não,"3150802",
4686,Piranguçu,Não,"3150901",
4687,Pirapora,Não,"3151206",
4688,Santa Bárbara do Tugúrio,Não,"3157302",
4689,Piraúba,Não,"3151305",
4690,Presidente Bernardes,Não,"3153103",
4691,Iúna,Não,"3203007",
4692,Irupi,Não,"3202652",
4693,Durandé,Não,"3123528",
4694,Prudente de Morais,Não,"3153608",
4695,Queluzito,Não,"3153806",
4696,Raposos,Não,"3153905",
4697,Reduto,Não,"3154150",
4698,Itarana,Não,"3202900",
4699,Ribeirão Vermelho,Não,"3154705",
4700,Rio Manso,Não,"3155306",
4701,Rio Novo,Não,"3155405",
4702,Rio Vermelho,Não,"3156007",
4703,Rodeiro,Não,"3156304",
4704,Rosário da Limeira,Não,"3156452",
4705,Salinas,Não,"3157005",
4706,Salto da Divisa,Não,"3157104",
4707,Santa Bárbara,Não,"3157203",
4708,Santa Margarida,Não,"3157906",
4709,Santa Helena de Minas,Não,"3157658",
4710,Santa Maria do Salto,Não,"3158102",
4711,Santana do Manhuaçu,Não,"3158904",
4712,Santa Rita de Minas,Não,"3159357",
4713,Santa Rita do Itueto,Não,"3159506",
4714,Santo Antônio do Rio Abaixo,Não,"3160504",
4715,São Bento Abade,Não,"3160801",
4716,São Brás do Suaçuí,Não,"3160900",
4717,São Gonçalo do Rio Preto,Não,"3125507",
4718,São João do Oriente,Não,"3162609",
4719,São Joaquim de Bicas,Não,"3162922",
4720,São José da Lapa,Não,"3162955",
4721,Senhora de Oliveira,Não,"3166006",
4722,São Sebastião da Vargem Alegre,Não,"3164431",
4723,São Lourenço,Não,"3163706",
4724,São Pedro da União,Não,"3163904",
4725,Serranópolis de Minas,Não,"3166956",
4726,Sapucaí-Mirim,Não,"3165404",
4727,Senador Amaral,Não,"3165578",
4728,Senador Cortes,Não,"3165602",
4729,Senador Firmino,Não,"3165701",
4730,Senhora dos Remédios,Não,"3166204",
4731,Seritinga,Não,"3166402",
4732,Serranos,Não,"3167004",
4733,Silveirânia,Não,"3167301",
4734,Tabuleiro,Não,"3167905",
4735,Taparuba,Não,"3168051",
4736,Tocos do Moji,Não,"3169059",
4737,Toledo,Não,"3169109",
4738,Ubá,Não,"3169901",
4739,Vargem Alegre,Não,"3170578",
4740,Vargem Grande do Rio Pardo,Não,"3170651",
4741,Vermelho Novo,Não,"3171154",
4742,Vespasiano,Não,"3171204",
4743,Viçosa,Não,"3171303",
4744,Vieiras,Não,"3171402",
4745,Brasilândia do Sul,Não,"4103370",
4746,Cambará,Não,"4103602",
4747,Cambira,Não,"4103800",
4748,Entre Rios do Oeste,Não,"4107538",
4749,Esperança Nova,Não,"4107520",
4750,Fazenda Rio Grande,Não,"4107652",
4751,Floraí,Não,"4107801",
4752,Floresta,Não,"4107900",
4753,Florestópolis,Não,"4108007",
4754,Flórida,Não,"4108106",
4755,Guaíra,Não,"4108809",
4756,Guairaçá,Não,"4108908",
4757,Iguaraçu,Não,"4110003",
4758,Imbaú,Não,"4110078",
4759,Imbituva,Não,"4110102",
4760,Inácio Martins,Não,"4110201",
4761,Indianópolis,Não,"4110409",
4762,Itaipulândia,Não,"4110953",
4763,Itambaracá,Não,"4111001",
4764,Ivatuba,Não,"4111605",
4765,Jaguapitã,Não,"4111902",
4766,Jaguariaíva,Não,"4112009",
4767,Jandaia do Sul,Não,"4112108",
4768,Japurá,Não,"4112405",
4769,Jataizinho,Não,"4112702",
4770,Loanda,Não,"4113502",
4771,Maria Helena,Não,"4114708",
4772,Marialva,Não,"4114807",
4773,Marilândia do Sul,Não,"4114906",
4774,Mariluz,Não,"4115101",
4775,Maringá,Não,"4115200",
4776,Santa Teresa,Não,"3204609",
4777,Maripá,Não,"4115358",
4778,Matinhos,Não,"4115705",
4779,Mirador,Não,"4115903",
4780,Nova Londrina,Não,"4117107",
4781,Santa Terezinha de Itaipu,Não,"4124053",
4782,Santo Antônio da Platina,Não,"4124103",
4783,Nova Olímpia,Não,"4117206",
4784,Nova Prata do Iguaçu,Não,"4117255",
4785,Nova Santa Bárbara,Não,"4117214",
4786,Nova Santa Rosa,Não,"4117222",
4787,Novo Itacolomi,Não,"4117297",
4788,Ourizona,Não,"4117404",
4789,Paiçandu,Não,"4117503",
4790,Paraíso do Norte,Não,"4118006",
4791,Pato Bragado,Não,"4118451",
4792,Paula Freitas,Não,"4118600",
4793,Presidente Castelo Branco,Não,"4120408",
4794,Primeiro de Maio,Não,"4120507",
4795,Quarto Centenário,Não,"4120655",
4796,Quinta do Sol,Não,"4121109",
4797,Ramilândia,Não,"4121257",
4798,Salto do Itararé,Não,"4122909",
4799,Salto do Lontra,Não,"4123006",
4800,Santa Amélia,Não,"4123105",
4801,Santa Fé,Não,"4123402",
4802,Santa Mônica,Não,"4123956",
4803,Santana do Itararé,Não,"4124004",
4804,São Carlos do Ivaí,Não,"4124608",
4805,São Manoel do Paraná,Não,"4125555",
4806,São Pedro do Ivaí,Não,"4125803",
4807,São Pedro do Paraná,Não,"4125902",
4808,São Sebastião da Amoreira,Não,"4126009",
4809,São Tomé,Não,"4126108",
4810,Sarandi,Não,"4126256",
4811,Terra Boa,Não,"4127205",
4812,Terra Rica,Não,"4127304",
4813,Turvo,Não,"4127965",
4814,Umuarama,Não,"4128104",
4815,Uniflor,Não,"4128302",
4816,Uraí,Não,"4128401",
4817,Tramandaí,Não,"4321600",
4818,Luiz Alves,Não,"4210001",
4819,Araquari,Não,"4201307",
4820,Canelinha,Não,"4203709",
4821,Canoas,Não,"4304606",
4822,Charqueadas,Não,"4305355",
4823,Mariana Pimentel,Não,"4311981",
4824,Governador Celso Ramos,Não,"4206009",
4825,Florianópolis,Não,"4205407",
4826,Guaíba,Não,"4309308",
4827,Angelina,Não,"4200903",
4828,Nova Trento,Não,"4211504",
4829,Itapoá,Não,"4208450",
4830,Porto Belo,Não,"4213500",
4831,Barra Velha,Não,"4202107",
4832,São Gabriel da Palha,Não,"3204708",
4833,Marechal Floriano,Não,"3203346",
4834,Mucurici,Não,"3203601",
4835,Ecoporanga,Não,"3202108",
4836,Itaguaçu,Não,"3202702",
4837,Santa Leopoldina,Não,"3204500",
4838,Santa Maria de Jetibá,Não,"3204559",
4839,Laranja da Terra,Não,"3203163",
4840,São José do Calçado,Não,"3204807",
4841,Alegre,Não,"3200201",
4842,Guaçuí,Não,"3202306",
4843,Aracruz,Não,"3200607",
4844,Itapemirim,Não,"3202801",
4845,Porciúncula,Não,"3304102",
4846,São Mateus,Não,"3204906",
4847,Batalha,Não,"2201507",
4848,Guaramiranga,Não,"2305100",
4849,Deputado Irapuan Pinheiro,Não,"2304269",
4850,Solonópole,Não,"2313005",
4851,Padre Bernardo,Não,"5215603",
4852,Presidente Olegário,Não,"3153400",
4853,Coromandel,Não,"3119302",
4854,Planaltina,Não,"5217609",
4855,Água Fria de Goiás,Não,"5200175",
4856,Cabeceiras,Não,"5204003",
4857,Cabeceira Grande,Não,"3109451",
4858,Bonfinópolis de Minas,Não,"3108206",
4859,Formosa,Não,"5208004",
4860,Natalândia,Não,"3144375",
4861,Campo Alegre de Goiás,Não,"5204805",
4862,Capitão de Campos,Não,"2202406",
4863,Lagoa Grande,Não,"3137536",
4864,Luziânia,Não,"5212501",
4865,Orizona,Não,"5215306",
4866,Ipameri,Não,"5210109",
